"Salary","NBA_DraftNumber","Age","MP","PER","TS%","DRB%","VORP","G","OBPM","DBPM","BPM","OWS","DWS","WS","AST%","STL%"
22.7271123793347,26,20,165,7.1,0.41,20.3,-0.1,24,-5.7,0.9,-4.8,-0.3,0.2,0,12.2,1.5
32.954785779164,34,30,1251,13.2,0.55,10.9,0.5,66,1.9,-2.4,-0.5,1.4,1.3,2.8,5.7,1.4
42.023997190911,10,26,2780,17.4,0.544,9.9,1.9,77,1.7,-1.1,0.6,4,2.7,6.7,16,1.3
27.8207666813737,6,24,1930,16,0.558,15.1,0.7,77,1.1,-1.6,-0.5,1.2,1.3,2.6,12.3,2
22.1814498023565,62,24,1462,9.1,0.523,7.3,-0.4,77,-1.3,-1.8,-3.1,0.7,1.3,2,8.1,0.9
25.4486236418497,20,22,99,8.5,0.398,15.6,-0.1,11,-4.1,-0.2,-4.3,-0.1,0.1,0,6.9,1.5
41.5033095807167,10,29,1657,16.6,0.558,13.1,1.1,70,0.4,0.2,0.6,1.8,1.9,3.7,11.7,0.9
22.2500328744506,25,23,98,18.2,0.486,25.4,0,18,-4.9,2.2,-2.7,0,0.2,0.2,3.4,4.5
12.0877525900842,62,25,237,10.1,0.527,13.1,0.1,18,-3.3,2.9,-0.4,0,0.4,0.4,13.1,3.8
19.9768378704696,62,26,558,7.2,0.493,12.2,-0.1,61,-3.8,1.1,-2.7,-0.3,0.8,0.5,9.2,2.3
15.235438526961,10,28,156,14,0.51,13.5,0,11,-1.1,-1.8,-2.9,0.1,0.1,0.2,30.3,1.6
30.4239929126256,2,20,1975,13.9,0.536,13.8,0.3,59,-1.6,0.3,-1.3,1,1.8,2.8,17.6,1.1
30.0018558629022,8,30,381,19,0.596,19.3,0.3,28,-1.3,2.3,1,0.8,0.5,1.3,5.6,1.7
41.9516019279683,3,24,2819,18.7,0.566,11.4,2.7,78,2.8,-1,1.9,4.3,2.4,6.7,21.2,1.7
35.0478713325972,31,28,2386,13.8,0.603,10.9,0.7,77,1.1,-1.9,-0.8,3.6,1.6,5.1,7.1,1.1
34.2612489014769,27,25,2089,13.8,0.564,10.7,0.6,75,0.7,-1.6,-0.9,2,0.9,2.9,18.3,1.7
22.896757783611,22,22,1553,20,0.548,22.3,1.1,69,1.4,-0.7,0.7,2.2,1.4,3.6,13.6,1.5
22.9232300216075,62,33,115,5.4,0.425,6.8,-0.2,20,-5,-4.3,-9.3,-0.3,0.1,-0.2,14.9,1.7
32.0569034216688,62,29,286,25.1,0.611,29.8,0.2,35,-0.5,0.6,0.1,0.8,0.5,1.2,12.5,1.5
43.9949283741018,1,28,1970,19.6,0.544,19.8,2.4,58,2.8,0,2.8,3.2,1.9,5,28.1,1
38.9671607139266,7,25,1428,13.9,0.556,23.9,0.2,78,-3.7,2.1,-1.5,1.1,1.7,2.8,6.4,0.7
31.1777500746806,1,21,2614,19.8,0.555,19.3,4.2,77,0.9,3.5,4.4,4,4.7,8.7,37.4,2.4
30.0276078570176,7,24,968,9.2,0.517,11.4,-0.5,52,-2.6,-1.3,-3.9,-0.4,0.7,0.3,7.5,1.9
25.5374582166767,14,20,1324,15.6,0.564,21.7,0.8,66,-1.7,2,0.3,2.1,1.9,4.1,11.2,1.2
33.719702545301,19,27,1433,9.7,0.496,7.3,-0.8,46,-2.8,-1.3,-4.1,-1.4,1.3,-0.1,10.4,1.8
35.9762798528843,10,25,1965,12.9,0.531,6.3,0.8,58,1,-1.4,-0.4,1.5,1.1,2.6,17.1,1.8
25.1630343276141,27,32,657,5.5,0.508,10.5,-0.7,51,-4.3,-1.7,-6,-0.1,0.2,0.1,6.2,0.3
28.8391991091829,62,31,1402,11.7,0.506,22.3,0.1,77,-4,2.2,-1.8,0.4,2.4,2.8,9.4,0.7
12.3651486743296,62,23,93,5.4,0.402,12.2,0,14,-7.5,3.8,-3.7,-0.2,0.1,0,2.9,3.2
27.1508291905817,62,32,1624,13.5,0.652,12.6,1.3,75,2,-0.7,1.2,3.4,1.5,4.8,7.5,0.9
41.9516019279683,1,24,2582,28.9,0.615,24.9,4.7,71,3,2.3,5.3,8.5,4.5,13,10.8,2
23.3113869938802,23,21,186,23.2,0.737,18.4,0.1,30,1,-0.6,0.4,0.7,0.2,0.8,4.4,0.3
32.6178722960185,1,22,2832,13.2,0.509,10.7,-0.4,78,-1,-1.5,-2.6,0.5,1.4,1.9,8,1.5
22.1814498023565,44,23,1326,12.7,0.534,9.7,-0.1,56,-0.9,-1.4,-2.3,1,0.8,1.8,21.4,1.5
25.1630343276141,1,33,216,10.9,0.696,25.5,0.1,23,-3.6,3.6,0,0.1,0.3,0.4,9.1,0.9
34.0915518752248,26,26,1037,10.9,0.543,12.2,0.9,39,-1.4,2.8,1.4,0.8,1.3,2.1,6,2.2
37.8053419982307,9,34,1601,11.3,0.539,12.5,1,63,-0.7,1,0.4,1.6,1.7,3.3,16,1.6
41.9516019279683,9,24,2541,23,0.556,36.6,4.8,76,0.2,5.3,5.5,4.4,5.6,10.1,14.3,2.2
35.4084071751885,56,30,1094,14.2,0.563,18.3,1.3,70,-0.6,3.3,2.7,1.7,1.9,3.6,13.3,1.9
40.085136253454,31,25,2085,11.1,0.54,14.3,0.3,71,-0.3,-1.2,-1.5,1,1.3,2.2,7.9,1
19.9768378704696,62,25,49,9.2,0.663,13.5,0,13,-1.8,-1.5,-3.3,0,0.1,0.1,2.9,1
32.3727684760083,8,27,1950,12.4,0.529,22.3,1.6,65,-0.5,1.7,1.2,1.2,3,4.2,5.8,1.9
19.7741357840698,62,24,101,8.5,0.52,11.1,0,24,-1.8,-1.6,-3.5,0.1,0.1,0.2,2.7,1.5
28.6307232644307,5,24,1324,19.4,0.615,27.2,0.9,66,-0.5,1.3,0.8,3,1.2,4.3,8.5,1
30.6697762785883,32,24,1095,9.1,0.573,8.8,-0.1,73,-0.6,-1.8,-2.3,1.3,0.9,2.2,3.4,1.6
35.2983951203193,12,26,1030,13.1,0.526,18.4,-0.3,62,-2.7,-0.3,-3,0.2,1.5,1.7,9.8,1.8
30.9879805771199,62,25,70,9.3,0.455,29.6,0,5,-6.5,2.7,-3.7,-0.1,0.1,0,16.4,3.4
34.4965015497683,15,33,462,19.9,0.557,25.3,0.2,34,-1.8,1.4,-0.5,0.7,0.8,1.5,10.1,1.7
43.3974436286041,3,31,2219,17.5,0.577,20.1,3.4,70,1.1,3,4.1,3.8,3.8,7.6,23.9,0.9
21.6163741039147,58,24,463,5.7,0.464,12.1,-0.3,44,-5.3,0.3,-5,-0.6,0.7,0,7.2,1.4
12.0877525900842,62,23,164,6.6,0.411,12.6,0,7,-3.2,0.3,-2.9,-0.1,0.2,0.1,8.6,2.1
30.4058076730054,4,22,1838,16.6,0.531,21.8,1,55,0.1,-0.1,0.1,1.1,1.9,3,11.7,1.4
24.6408995213466,26,33,188,10.1,0.508,6.2,-0.1,31,-0.5,-3.7,-4.1,0.1,0.1,0.2,15.2,1.6
